company,year,sentence,label,score
Nestle,2023,"tools and emissions reduction is expected to be around and strengthens over time, with consistent - carbon dioxide (co2) stems from land conversion methods used to track and visualize the kpi are 126 294 tonnes of co2e.",POSITIVE,0.9916240572929382
Nestle,2023,"boundaries, methods and data granularity.",POSITIVE,0.9540024995803833
Nestle,2023,or the burning of fossil fuels.,NEGATIVE,0.980602502822876
Nestle,2023,enhanced year on year following a continuous - methane (ch4) is emitted from livestock production improvement approach.,POSITIVE,0.9911766052246094
Nestle,2023,"in indonesia, we are replacing natural gas we also assess our esg-related investments, systems, crop decay or food waste residues.",NEGATIVE,0.9910888671875
Nestle,2023,"boilers with biomass burners in three of our four including ghg reduction and removal activities, - nitrous oxide (n2o) is released when applying we are also reporting according to the recently factories (two boilers completed and the third to using bespoke tools.",NEGATIVE,0.9869842529296875
Nestle,2023,"nitrogen fertilizers, both synthetic and bio-based.",POSITIVE,0.8933148384094238
Nestle,2023,finalized science based targets initiative (sbti) be completed in 2024).,POSITIVE,0.850350558757782
Nestle,2023,"this will save more than forest, land and agriculture (flag) sector to ensure that our emissions reductions 20 000 tonnes co2e of scope 1 and 2 emissions to comply with sbti, we are required to have flag guidance.",POSITIVE,0.884634792804718
Nestle,2023,"for the 2023 reporting year, we began are as effective as possible, we refine our per year.",POSITIVE,0.9750118255615234
Nestle,2023,targets by the end of 2024.,NEGATIVE,0.7296397089958191
Nestle,2023,"to begin to address the to categorize the ghg emissions, for ingredients methodologies according to evolving industry topic as soon as possible, we had these validated only for now, by specific gas types.",NEGATIVE,0.9958510398864746
Nestle,2023,"we are energy consumption in our factories standards and as new, more reliable data during 2023.",NEGATIVE,0.7422078251838684
Nestle,2023,"on top of our net zero target, we also differentiating between flag and energy/ 2021 2022 2023 becomes available.",POSITIVE,0.9812596440315247
Nestle,2023,"this increased granularity submitted our flag and energy/industry targets, energy consumption 82 779 476 80 131 120 76 824 313 industry (non-flag) emissions, in accordance includes the emissions data we now request (gigajoules) which were approved by sbti in 2023.",POSITIVE,0.8774951696395874
Nestle,2023,with sbti guidelines.,NEGATIVE,0.9728437662124634
Nestle,2023,"ingredients are the most from our supply chains, such as in dairy and energy consumed that is 25.3 30.6 35.0 renewable energy (%) significant category of our emissions and where nestlé aims to reduce absolute scope 3 flag ghg petcare, replacing the industry averages energy consumed that was 10.2 6.0 28.0* most flag emissions occur.",POSITIVE,0.6921534538269043
Nestle,2023,we will continue emissions 50% by 2030 and 75% by 2050 from a used previously.,NEGATIVE,0.723452627658844
Nestle,2023,supplied from grid electricity (%) to try to secure reductions in other emissions 2018 baseline year.,NEGATIVE,0.9770985245704651
Nestle,2023,"nestlé aims to reduce absolute * the methodology calculation changed in 2023 from prior years, therefore categories in the coming years.",NEGATIVE,0.9908787608146667
Nestle,2023,our direct manufacturing operations the kpi is not directly comparable.,NEGATIVE,0.9997606873512268
Nestle,2023,"scopes 1, 2 and 3 energy/industry ghg emissions by (scopes 1 and 2) 50% by 2030 and 90% by 2050 from a 2018 baseline in 2023, scope 1 and 2 emissions have reduced year.",NEGATIVE,0.9742286205291748
Nestle,2023,"across our total emissions in scope of sbti, by 33.19% versus the 2018 baseline, largely as nestlé remains committed to net zero by 2050.",NEGATIVE,0.9934158325195312
Nestle,2023,"a result of the increasing amounts of renewable energy established in manufacturing facilities, ** removals from landscape projects are included in our net zero target pending clarification from sbti with the release of the guidance on neutralization combined with energy efficiency measures.",NEGATIVE,0.6481820940971375
Nestle,2023,(expected in 2024).,POSITIVE,0.9535592198371887
Nestle,2023,"table of contents on the road to net zero creating shared value and sustainability report 2023 12 total ingredients emissions split by innovation in dairy emissions reductions our scientists also look at how these greenhouse gas we source our dairy raw materials in two ways: solutions can be used in combination with (million tonnes) - derivative ingredients such as milk powders, other approaches such as the management whey or lactose come from dairy suppliers.",POSITIVE,0.9324240684509277
Nestle,2023,"of the dairy herd, as well as efficient farm the graph below shows the ghg emissions - fresh milk is sourced directly from farmers management.",NEGATIVE,0.8241205215454102
Nestle,2023,the most promising solutions are of our total ingredients sourcing split by before being processed in nestlé factories.,NEGATIVE,0.9816166162490845
Nestle,2023,"further validated and tested on research farms, greenhouse gas in co2 equivalent.",POSITIVE,0.9639887809753418
Nestle,2023,"carbon we purchase directly from over 150 000 dairy for their practicability, before considering a dioxide (co2) emissions accounted for 53% of farmers in 27 countries.",NEGATIVE,0.986122190952301
Nestle,2023,broader deployment.,NEGATIVE,0.9043349027633667
Nestle,2023,"the total in 2023, methane (ch4) for 34% and nitrous oxide (n2o) for 13%.",NEGATIVE,0.8588422536849976
Nestle,2023,"ch4 emissions 49.3% our overall dairy sourcing strategy is driven the institute works in close collaboration with have reduced by 15.32% since 2018, co2 by by the company's dairy climate plan and the external partners including farmers, universities, of global fleet vehicles 11.89% and n2o by 11.36%.",NEGATIVE,0.9606289863586426
Nestle,2023,"industry-wide sustainable dairy partnership research organizations, start-ups and industry switched to loweremission options (sdp).",POSITIVE,0.8698996901512146
Nestle,2023,"in 2023, several new innovations partners.",POSITIVE,0.9994004964828491
Nestle,2023,"in december 2023, nestlé joined 54.67 52.22 enhanced our dairy operations.",POSITIVE,0.9961536526679993
Nestle,2023,"working the dairy methane action alliance to work 13% 46.43 14% with sustainability consultancy anthesis and with industry peers to drive accountability, electrification in india, with a projected local dairy production offers 35% n2o 13% many ways to reduce ghg 34% local data collection partners, we developed transparency and action in the food industry on ch4 demand from the group of 7 700 vehicles emissions, including via 34% and implemented a framework to enable methane emissions.",POSITIVE,0.9431887865066528
Nestle,2023,the improved well-being of co2 by 2030.,POSITIVE,0.9991872906684875
Nestle,2023,herds and optimized diets.,POSITIVE,0.9970383644104004
Nestle,2023,"robust primary data collection and impact 52% - nestlé uk and ireland deployed double52% 53% as noted by robert erhard, nestlé head of measurement in markets around the world.",POSITIVE,0.9964448809623718
Nestle,2023,stacked rail for a trial with a retailer.,NEGATIVE,0.9876101016998291
Nestle,2023,"each dairy, corporate sustainable agricultural freight train has the potential to take 76 heavythe data was integrated into an extensive development: ""we're about bringing people goods vehicles off the roads and provide a support tool that allows us to map all existing with us on this journey.",POSITIVE,0.9955695271492004
Nestle,2023,we're supporting our reduction of 76% in co2e emissions compared 2021 2022 2023 potential climate reduction actions for a dairy network of farmers and suppliers to develop to diesel-powered journeys.,POSITIVE,0.9883173108100891
Nestle,2023,"farm according to its distinct production roadmaps for regenerative agriculture and flag emissions, the emissions from the system.",NEGATIVE,0.9450756907463074
Nestle,2023,"we then were able to work with mitigating climate change which could help changes to recipe formulations to reduce production of our raw ingredients, represent suppliers to adopt ambitious new roadmaps.",POSITIVE,0.9848419427871704
Nestle,2023,"them, their families and their landscapes for greenhouse gas emissions 50% of the emissions included in our net our teams use the tool with our farmers to generations to come.""",POSITIVE,0.9682932496070862
Nestle,2023,the decarbonization challenge is complex and we zero roadmap in 2023 (39.46 million tonnes).,NEGATIVE,0.9980669617652893
Nestle,2023,"create refined bottom-up 2025 to 2030 fresh have tasked our teams to identify opportunities more sustainable logistics these fall within the scope of our flag target milk roadmaps for climate, methane and across our value chain.",POSITIVE,0.965430498123169
Nestle,2023,"in 2023, we successfully for our logistics activities, we prioritize ghg approved during 2023.",POSITIVE,0.9952341914176941
Nestle,2023,"non-flag emissions, regenerative agriculture.",POSITIVE,0.9713630676269531
Nestle,2023,"introduced recipe reformulations that maintain emissions reductions, energy consumption and the consumption of energy, logistics and fossil the quality and taste of our products, while we also established a dedicated team to work warehousing efficiency.",POSITIVE,0.99915611743927
Nestle,2023,"with our operational fuel-based packaging, represent the remaining reducing emissions by 0.74 million tonnes.",NEGATIVE,0.9715794324874878
Nestle,2023,by with our largest dairy derivatives suppliers.,POSITIVE,0.9043657183647156
Nestle,2023,by footprint across many regions and types of 50% (40.08 million tonnes).,POSITIVE,0.957963764667511
Nestle,2023,"these fall within replacing some animal proteins with plant-based the end of 2023, the scheme was addressing transport, our initiatives to reduce emissions our energy/industry target, reapproved by sbti ingredients, we are helping achieve our net around 49% of our derivatives volume through and increase efficiencies adapt to local in 2023.",POSITIVE,0.9818084836006165
Nestle,2023,zero commitment and responding to trends in interventions such as deforestation-free and circumstances.,NEGATIVE,0.9919765591621399
Nestle,2023,"in 2023, our teams' interventions changing consumer diets.",POSITIVE,0.9883020520210266
Nestle,2023,"reducing emissions is one outcome of our low-carbon feed supply chains, optimized diets included the following: efforts to help advance regenerative food and improving animal well-being.",NEGATIVE,0.8374904990196228
Nestle,2023,"- nestlé chile launched a fleet of 30 liquid for example, in nigeria we have launched systems at scale.",POSITIVE,0.979362964630127
Nestle,2023,"for more information, see also natural gas-powered trucks to reduce co2e nido milk and soy, an affordable and nutritious the nestlé institute of agricultural sciences the restoring nature, protecting biodiversity and emissions by 20%.",POSITIVE,0.6284743547439575
Nestle,2023,"this project will deliver instant powder, which for the first time combines continues to research novel approaches advancing human rights chapters.",POSITIVE,0.9994509816169739
Nestle,2023,the additional benefit of reducing particulate the goodness of milk and locally sourced soy. to reduce dairy emissions.,POSITIVE,0.9817824959754944
Nestle,2023,this includes pollution by up to 96%.,NEGATIVE,0.9962043166160583
Nestle,2023,"this product is a source of proteins and fibers, methane-reducing feed supplements, manure - nestlé india joined 14 other companies in the fortified in vitamins and a source of iron and management and improved diets.",POSITIVE,0.9863846898078918
Nestle,2023,zero emission vehicles emerging markets calcium - and has the potential to meet demand initiative.,POSITIVE,0.999632716178894
Nestle,2023,this will support overall truck for products with lower carbon footprints.,POSITIVE,0.8162872195243835
Nestle,2023,table of contents on the road to net zero creating shared value and sustainability report 2023 13 packaging associations in advocating for policies aligned all packaging accounts for 11.70% (or 9.31 million with the paris agreement.,NEGATIVE,0.9232763051986694
Nestle,2023,"tonnes of co2e) of the ghg emissions in our net in 2023, we updated our advocacy priorities in zero commitment.",NEGATIVE,0.8650505542755127
Nestle,2023,key interventions to reduce our net zero roadmap.,POSITIVE,0.842668890953064
Nestle,2023,highlights of our global ghg emissions related to packaging are to: activities in 2023 include: - use less and better packaging by driving our five-pillar packaging sustainability strategy.,POSITIVE,0.9752851724624634
Nestle,2023,regenerative agriculture - incorporate recycled materials.,NEGATIVE,0.9729692339897156
Nestle,2023,"- helping co-create the cop28 action agenda - collaborate with our packaging suppliers, on regenerative landscapes.",POSITIVE,0.9874739646911621
Nestle,2023,encouraging them to use energy sources that - co-founding the industry outcomes-based are low in ghg emissions.,POSITIVE,0.9160099029541016
Nestle,2023,"framework regenerating together, hosted on the sai (sustainable agriculture initiative) nespresso's the positive cup strategy platform and designed to expand regenerative the scale of our brands can enable our suppliers our r&d centers are food loss and waste agriculture across the world (see more rethinking recipe and farmers across the value chain to contribute reformulation to help food loss and waste account for a low regenerative practices on farms).",POSITIVE,0.9910944104194641
Nestle,2023,reduce ghg emissions.,NEGATIVE,0.933139443397522
Nestle,2023,"to our net zero commitment, while engaging percentage of our emissions but are complex with consumers.",NEGATIVE,0.8993249535560608
Nestle,2023,nespresso's the positive cup to address.,POSITIVE,0.9997383952140808
Nestle,2023,they accounted for 710 275 tonnes supporting climate action approach has ambitious goals to regenerate of co2e in our 2018 baseline study.,POSITIVE,0.9616739749908447
Nestle,2023,"we aim to - participating in the first private sector panel at landscapes, empower communities, advance reduce food loss and waste at every stage of the united nations forum on forests 18 event.",POSITIVE,0.9945074915885925
Nestle,2023,circularity and inspire collective action.,POSITIVE,0.9997491240501404
Nestle,2023,our value chain.,POSITIVE,0.9626668691635132
Nestle,2023,"we make use of agricultural our net zero roadmap outlook we considered how food and agriculture presents opportunities side streams, recover food waste in factories companies can contribute to achieving global and challenges across our green coffee represented the single largest the projects we have already started will get complex value chain.",POSITIVE,0.9964362382888794
Nestle,2023,to use as biofuel and work with farmers and forest goals via ongoing regenerative food contributor to nespresso's carbon footprint us close to our 2025 milestone of a 20% net consumers to minimize waste.,POSITIVE,0.9298662543296814
Nestle,2023,the table below systems and forests initiatives.,NEGATIVE,0.6259552836418152
Nestle,2023,during our 2018 baseline year.,POSITIVE,0.8164492845535278
Nestle,2023,the brand reduction of ghg emissions from 2018 levels.,NEGATIVE,0.9643874764442444
Nestle,2023,"lists the total weight of waste generated, with a - signing a call to action for the urgent is addressing this in part by supporting in 2024, we aim to identify additional projects to split by the composition of waste types, for our adoption of an ambitious and legally binding regenerative agricultural practices.",NEGATIVE,0.802960216999054
Nestle,2023,these close the small remaining gap.,NEGATIVE,0.7892770767211914
Nestle,2023,nestlé factories.,NEGATIVE,0.9096385836601257
Nestle,2023,eu nature restoration law.,POSITIVE,0.820819616317749
Nestle,2023,"nestlé also include reducing the use of carbon-intensive advocated in support of the eu soil monitoring beyond this, our net zero roadmap includes fertilizers and via carbon-absorbing plants total weight of waste generated and and resilience law.",POSITIVE,0.702856719493866
Nestle,2023,targeted ghg reductions to 2030.,NEGATIVE,0.8909241557121277
Nestle,2023,we anticipate cultivated amongst the growing coffee.,POSITIVE,0.9730942845344543
Nestle,2023,"these breakdown by composition* - supporting the emirates declaration further reductions to come from investments in aim to absorb carbon emissions and increase (tonnes) on resilient food systems, sustainable agroforestry, deforestation prevention and new biodiversity and soil health, complementing the agriculture and climate action at cop28.",POSITIVE,0.8095555305480957
Nestle,2023,farming practices in the dairy sector.,POSITIVE,0.5535372495651245
Nestle,2023,as climate waste hazardous non-hazardous millions of trees now being planted every year.,NEGATIVE,0.8931887149810791
Nestle,2023,"composition waste generated waste generated total - adding our name to calls to action by the impacts accelerate, we will continue to push 2022 2023 2022 2023 2022 2023 advocacy world economic forum and the we mean hard to address all scopes of our emissions.",NEGATIVE,0.7336466312408447
Nestle,2023,"biomass 839 3 157 1 414 716 1 027 439 1 415 555 1 030 596 reaching net zero emissions is an economy- business coalition for the world to fast-track other waste 33 061 9 622 363 331 524 592 396 392 534 214 wide endeavor that relies on creating an enabling the transition to renewables and take other as well as addressing our existing activities, total 33 900 12 779 1 778 047 1 552 031 1 811 947 1 564 810 environment for rapid and sustained progress.",POSITIVE,0.9969961643218994
Nestle,2023,policy measures to accelerate climate action.,POSITIVE,0.9870815873146057
Nestle,2023,"we need to innovate both in our products and nestlé prioritizes advocacy on climate change in agri-tech, combining our own research and * 2022 value adjusted from last report due to error in reporting units.",NEGATIVE,0.9966050386428833
Nestle,2023,to help establish the right policy and regulatory we also improved our implementation of development capabilities with those of external frameworks at international and national levels.,POSITIVE,0.9994624257087708
Nestle,2023,"the global standard on responsible climate researchers, start-ups and other partners.",POSITIVE,0.9977885484695435
Nestle,2023,"we lobbying by publishing our 2023 climate will focus on health science, innovation and our work includes supporting international advocacy industry associations review.",POSITIVE,0.9972527623176575
Nestle,2023,"as a sustainability to both drive new business and processes driven by the united nations result, nestlé was recognized by influencemap support our net zero roadmap.",POSITIVE,0.998156726360321
Nestle,2023,"framework convention on climate change, as among the 27 corporate climate policy prioritizing food systems.",POSITIVE,0.7540010809898376
Nestle,2023,we also support trade engagement leaders worldwide.,POSITIVE,0.9991291165351868
Nestle,2023,table of contents on the road to net zero creating shared value and sustainability report 2023 14,POSITIVE,0.9768813252449036
Nestle,2023,"restoring nature, context approach sdg contributions in december 2022, a new global biodiversity we understand the impact intensive agriculture framework was agreed at the 15th conference can have on ecosystems.",POSITIVE,0.9962912797927856
Nestle,2023,"we are working to of the parties to the united nations convention help safeguard natural resources, in particular protecting biodiversity on biological diversity (cop15) in montreal.",POSITIVE,0.9880021810531616
Nestle,2023,"forests, which support much of the planet's more than 195 nations have now approved biodiversity.",POSITIVE,0.99860018491745
Nestle,2023,"we do this through our forest a package of biodiversity and ecosystem positive strategy which also sets out how we measures, underlining the urgency for industry, should engage indigenous peoples and local governments and communities to act.",POSITIVE,0.9995974898338318
Nestle,2023,"communities as the best stewards of biodiverse lands, in many regions of the world.",POSITIVE,0.9995197057723999
Nestle,2023,"the complex challenges companies face in the forest, land and agricultural (flag) to help further strengthen biodiversity, sector present a significant opportunity.",POSITIVE,0.9991986155509949
Nestle,2023,"if water resources and soil health, we support successful, the sector can deliver a positive and scaling up regenerative agricultural practices.",POSITIVE,0.9992258548736572
Nestle,2023,"lasting impact, not just on climate, but on the these include water stewardship.",POSITIVE,0.9994481205940247
Nestle,2023,the nestlé interlinked issues of nature and biodiversity.,POSITIVE,0.9977205395698547
Nestle,2023,"agriculture framework sets out specific as a food and beverage company, we rely on principles and practices to advance regenerative nature for all our ingredients and we have a agriculture, adapted to local conditions commitment to achieve net zero emissions and needs.",POSITIVE,0.9959259033203125
Nestle,2023,by 2050.,NEGATIVE,0.9575517177581787
Nestle,2023,"we take advantage of our reach and scale to protecting, preserving and restoring nature is participate in international efforts that aim essential for tackling climate change, enhancing to restore degraded ecosystems.",POSITIVE,0.9987868666648865
Nestle,2023,our global livelihoods and achieving a more regenerative reforestation program is part of landscape food system.,POSITIVE,0.9862269759178162
Nestle,2023,our strategy to address the initiatives in our sourcing locations.,POSITIVE,0.9759101867675781
Nestle,2023,"we challenges facing agriculture goes beyond complement these initiatives with our efforts carbon, to help deliver positive outcomes for the to source commodities that are assessed environment and the people it supports.",POSITIVE,0.995945394039154
Nestle,2023,deforestation-free.,NEGATIVE,0.8603546023368835
Nestle,2023,nature and biodiversity loss poses a risk our actions to help protect nature and to nestlé as it may threaten the availability biodiversity use the most current and accurate and quality of key ingredients and increase data available.,NEGATIVE,0.8377082943916321
Nestle,2023,this includes information on the vulnerability to climate change impacts.,POSITIVE,0.6489588618278503
Nestle,2023,"the quantities and locations of commodities we buy, above factors may potentially lead to supply including coffee, cocoa, palm oil and dairy.",NEGATIVE,0.9032315611839294
Nestle,2023,"disruptions, regulatory action and impacts on we have worked with the biodiversity our reputation.",NEGATIVE,0.7257953882217407
Nestle,2023,"for more on business risks, consultancy to understand the biodiversity please refer to the 2023 nestlé annual review.",NEGATIVE,0.9174516201019287
Nestle,2023,"supporting nature and biodiversity during 2023, we: profiles, impacts and dependencies of the land - supported regenerative landscape initiatives in brazil, is essential for addressing climate chile, côte d'ivoire, indonesia, malaysia, mexico, peru where key raw materials in our products grow and the united kingdom.",POSITIVE,0.9992601275444031
Nestle,2023,or graze.,NEGATIVE,0.9930726885795593
Nestle,2023,"we collaborate with experts and nonchange, protecting the environment - received assessments that 93.4% of our primary supply governmental organizations (ngos) to increase and communities, and the future of chains for coffee, cocoa, meat, palm oil, pulp and paper, our understanding and share best practices.",POSITIVE,0.9910223484039307
Nestle,2023,soy and sugar were deforestation-free.,NEGATIVE,0.5903172492980957
Nestle,2023,our business.,POSITIVE,0.9873006939888
Nestle,2023,"- secured 14 697 500 trees for planting with new confirmed projects in brazil, colombia, côte d'ivoire, mexico and vietnam. table of contents restoring nature, protecting biodiversity creating shared value and sustainability report 2023 15 actions for nature and biodiversity advocacy and external recognition outlook our opportunities are interconnected.",POSITIVE,0.9992899894714355
Nestle,2023,"by nestlé was one of the founding corporate nestlé is undertaking work to prepare the acting systemically, we can help address members of the taskforce on nature-related business for forthcoming regulatory and climate change and create a more regenerative financial disclosures (tnfd) and helped shape voluntary requirements on nature and food system that will also support more its recommendations ahead of publication in biodiversity.",POSITIVE,0.9930301308631897
Nestle,2023,this includes research into our resilient communities.,POSITIVE,0.9972745776176453
Nestle,2023,september 2023.,NEGATIVE,0.9591502547264099
Nestle,2023,"our team, business4nature, company's impacts and dependencies on - by 2025, we aim for 20% of our key ingredients and tnfd helped advocate for the passage of nature, as well as identifying how best to to be sourced from farmers adopting the eu nature restoration law in the summer measure and report the nature-related effects regenerative agricultural practices, and 50% of 2023, and nestlé continues to co-chair the of our major climate initiatives.",POSITIVE,0.9957923889160156
Nestle,2023,we are one by 2030.,POSITIVE,0.9973152279853821
Nestle,2023,international chamber of commerce working of 17 companies engaged in a science based - we will invest chf 3.2 billion by 2025 group on biodiversity.,POSITIVE,0.9971795082092285
Nestle,2023,this is in addition to targets for nature pilot to trial its methodology.,POSITIVE,0.7758780717849731
Nestle,2023,"in initiatives toward net zero, including our involvement in broader coalitions such as this allows us to assess our readiness for setting assessing nutrient levels chf 1.2 billion to help spark regenerative regen10 and business4nature.",POSITIVE,0.9465102553367615
Nestle,2023,and plant health using specific objectives on nature-related impacts.,POSITIVE,0.9960336089134216
Nestle,2023,tissue analysis.,NEGATIVE,0.9203406572341919
Nestle,2023,agriculture across our supply chain by 2025.,POSITIVE,0.9933195114135742
Nestle,2023,"in 2023, nestlé ranked first out of 350 assessed - we support landscape initiatives across africa, food and agriculture companies by the world asia, europe, latin america and oceania.",POSITIVE,0.9993670582771301
Nestle,2023,benchmarking alliance for our approach to - we aim to plant 200 million trees by 2030 managing nature and biodiversity.,POSITIVE,0.9910133481025696
Nestle,2023,we also under our global reforestation program.,NEGATIVE,0.8331600427627563
Nestle,2023,"ranked second in terms of performance on - we aim for 100% assessed deforestation-free managing deforestation-related risks in the primary supply chains by 2025 (meat, palm oil, forest 500 index.",POSITIVE,0.9430651664733887
Nestle,2023,"we recognize that there is pulp and paper, soy, sugar, coffee and cocoa).",POSITIVE,0.9769629240036011
Nestle,2023,still much more to be done in collaboration with - 10 human rights salient issue action plans monitoring species performance others in the sector to help address the impacts will be reported on by 2025.,POSITIVE,0.7651097774505615
Nestle,2023,in vegetable sourcing landscapes in spain.,NEGATIVE,0.9007829427719116
Nestle,2023,on nature from agriculture.,POSITIVE,0.6367246508598328
Nestle,2023,"for information on how our programs and adopted measures have been effectively supporting nature and biodiversity, please refer to the performance sections in the chapters below: - looking at the whole landscape: forest positive, global reforestation program.",POSITIVE,0.9625701308250427
Nestle,2023,"- more regenerative practices on farms: impacts across all main commodities, agroforestry.",POSITIVE,0.9908199906349182
Nestle,2023,- water stewardship: nestlé waters regeneration projects.,POSITIVE,0.9852992296218872
Nestle,2023,- responsible sourcing: nestlé responsible sourcing standard.,NEGATIVE,0.9824908375740051
Nestle,2023,special nesting boxes provide shelter for insect-eating species.,POSITIVE,0.9464383721351624
Nestle,2023,"table of contents restoring nature, protecting biodiversity creating shared value and sustainability report 2023 16 suffolk farmers champion biodiversity within landscape-based programs the landscape enterprise the suffolk project has received support and funding from the networks (lens) program is lens program.",POSITIVE,0.9976025223731995
Nestle,2023,lens encourages helping local farmers work businesses from different sectors to work together to understand their together to organize the shared risks and opportunities in a buying and selling of landscape.,POSITIVE,0.9993458390235901
Nestle,2023,the teams then identify nature-based solutions.,POSITIVE,0.9896332025527954
Nestle,2023,"relevant nature-based interventions to address these, working with groups nature-based solutions are land of farmers and land managers to management measures that deliver implement them.",POSITIVE,0.9986727237701416
Nestle,2023,ecosystem functions.,POSITIVE,0.7353445291519165
Nestle,2023,"these can matt ryan, regeneration lead, nestlé uk and ireland; patrick barker of lodge farm in suffolk; emma keller, head of sustainability, nestlé uk and ireland.",POSITIVE,0.9944985508918762
Nestle,2023,"for the suffolk farmers, the aim is include water quality management, clear: improve resilience in the face flood risk mitigation, the resilient of climate change impacts, protect supply of crops, ghg emissions businesses and sectors, creating have received guidance on how to any support must be ""farmer-led, biodiversity, regenerate the land and reductions and improved biodiversity.",POSITIVE,0.9896075129508972
Nestle,2023,"a coherent ask and significantly manage and restore hedgerows, and with people at the heart"", secure long-term food production.",POSITIVE,0.9997088313102722
Nestle,2023,it reducing time and resources.,POSITIVE,0.9986708164215088
Nestle,2023,"which provide habitats for wildlife, highlights matt ryan, regeneration a group of forward-thinking farmers is a win-win for farm owners, wildlife while improving soil health.",POSITIVE,0.99958735704422
Nestle,2023,farmers lead at nestlé uk and ireland.,POSITIVE,0.8667230606079102
Nestle,2023,"""the has collaborated with nestlé purina and consumers.",POSITIVE,0.9749162197113037
Nestle,2023,it is not just crops and soil health have also been provided with locally- farmers have detailed and valuable petcare europe to put the landscape that are in the farmers' thoughts.,POSITIVE,0.9992128610610962
Nestle,2023,"made bird boxes, winter bird food knowledge of the local land and the approach represents an efficient at the center of their operations.",POSITIVE,0.9997645020484924
Nestle,2023,as part of the partnership to and feeders to support the diversity ecosystems.,POSITIVE,0.998554527759552
Nestle,2023,"and it's this insight that way for businesses to fund natureknown as the 'high suffolk farm improve biodiversity, funding has of local bird species, and more than can help environments thrive over based interventions in their areas cluster', the group farms 5 500 supported hedgerow planting and a half of the farms now host honey bees the long term.""",POSITIVE,0.9989223480224609
Nestle,2023,"of interest, in order to help achieve hectares in east anglia, united comprehensive hedgerow survey of and their hives.",POSITIVE,0.9871475100517273
Nestle,2023,"in addition, the high their sustainability goals.",POSITIVE,0.9995995163917542
Nestle,2023,"it also kingdom, where they grow wheat for the entire project area.",POSITIVE,0.9835121035575867
Nestle,2023,the survey the lens program is currently suffolk farm cluster has protected provides groups of farmers with a cereals and pet food.,NEGATIVE,0.7229310274124146
Nestle,2023,"is a first of its kind in the united engaging farmers across hungary, 331 hectares of woodland and 220 single proposal on behalf of multiple kingdom, covering 249 km.",POSITIVE,0.9996028542518616
Nestle,2023,"farmers italy, poland and the united kingdom.",POSITIVE,0.9617006778717041
Nestle,2023,hectares of permanent grassland.,POSITIVE,0.7746659517288208
Nestle,2023,"table of contents restoring nature, protecting biodiversity creating shared value and sustainability report 2023 17 looking at the to track our progress, we put in place the following kpis: our objective was to achieve 100% deforestation-free supply chains for meat, palm oil, pulp and paper, soy and sugar by 2022 and we achieved 99.1% for these raw materials by this date.",POSITIVE,0.9928168058395386
Nestle,2023,"we remain committed to working toward 100% for meat, palm oil, pulp and paper, soy and sugar, as well as whole landscape toward achieving 100% deforestation-free supply chains for cocoa and coffee by 2025.",POSITIVE,0.9854934811592102
Nestle,2023,"deforestation-free in our primary coffee cocoa supply chains 100% deforestation-free by 2025 100% deforestation-free by 2025 100% deforestation-free unknown 7.2% unknown 57.7% assessed from the sky 0.0% assessed from the sky 18.3% 92.8% 42.3% assessed on 92.8% assessed on 24.0% the ground the ground of primary supply of primary supply chain assessed as traceable to non-very- 0.0% chain assessed as traceable to non-very- 0.0% deforestation-free high-risk origin deforestation-free high-risk origin 93.4% kilotonnes 849.1 kilotonnes 337.4 of primary supply chain assessed as palm oil sugar deforestation-free 100% deforestation-free 100% deforestation-free unknown 4.0% unknown 1.9% assessed from the sky 89.4% assessed from the sky 42.5% 96.0% 98.1% unknown 6.5% assessed on 5.9% assessed on 0.7% the ground the ground of primary supply of primary supply assessed from the sky 22.7% chain assessed as traceable to non-very- 0.7% chain assessed as traceable to non-very- 54.9% assessed on the ground 23.1% deforestation-free high-risk origin deforestation-free high-risk origin traceable to non-very-high-risk origin 47.7% kilotonnes 458.7 kilotonnes 1 650.7 kilotonnes 5 185.2 soy pulp and paper meat 100% deforestation-free 100% deforestation-free 100% deforestation-free unknown 2% unknown 1.8% unknown 0.1% assessed from the sky 0.4% assessed from the sky 0.0% assessed from the sky 0.0% 97.9% 98.2% 99.9% assessed on 12.0% assessed on 17.2% assessed on 0.0% the ground the ground the ground of primary supply of primary supply of primary supply chain assessed as traceable to non-very- 85.6% chain assessed as traceable to non-very- 81.0% chain assessed as traceable to non-very- 99.9% deforestation-free high-risk origin deforestation-free high-risk origin deforestation-free high-risk origin kilotonnes 614.1 kilotonnes 1 252.9 kilotonnes 22.2 to support complex ecosystems, a during 2023, we: aim to grow 200 million trees by 2030 sdg contributions - worked towards 100% deforestation-free primary supply in our supply chain and sourcing landscapes resilient food system and a just future chains for meat, palm oil, pulp, paper, soy, sugar, cocoa trees secured for planting within the year and coffee.",NEGATIVE,0.3784255385398865
Nestle,2023,"2022 12.4 m 37.0 m for communities, we aim to protect and cumulative number of trees secured for planting - supported regenerative landscape initiatives in brazil, restore landscapes where we source.",POSITIVE,0.9980549812316895
Nestle,2023,"chile, côte d'ivoire, indonesia, malaysia, mexico, peru 2023 14.7 m 51.7 m and the united kingdom which aim to restore 60 000 hectares of land and support 60 000 local people.",POSITIVE,0.9883320927619934
Nestle,2023,2030 200 m - secured plans to plant and grow 14.7 million trees via our global reforestation program.,POSITIVE,0.9873074293136597
